Time,Ask,Bid,AskVolume,BidVolume
10.02.2014 07:24:20.828,6.03650,6.03460,0.10,0.11
10.02.2014 07:24:32.842,6.03640,6.03460,0.10,0.11
10.02.2014 07:24:58.873,6.03650,6.03450,0.08,0.06
10.02.2014 07:25:22.905,6.03660,6.03470,0.08,0.08
10.02.2014 07:25:28.912,6.03700,6.03480,0.10,0.08
10.02.2014 07:25:38.821,6.03660,6.03480,0.06,0.09
10.02.2014 07:25:50.833,6.03690,6.03460,0.11,0.10
10.02.2014 07:25:52.934,6.03670,6.03480,0.09,0.06
10.02.2014 07:25:58.940,6.03700,6.03470,0.06,0.06
10.02.2014 07:26:00.842,6.03660,6.03470,0.06,0.06
10.02.2014 07:26:54.906,6.03700,6.03470,0.11,0.11
10.02.2014 07:27:24.844,6.03690,6.03490,0.09,0.06
10.02.2014 07:27:56.883,6.03690,6.03510,0.08,0.06
10.02.2014 07:29:06.872,6.03700,6.03500,0.09,0.11
10.02.2014 07:29:10.876,6.03690,6.03510,0.08,0.11
10.02.2014 07:29:20.888,6.03680,6.03450,0.08,0.06
10.02.2014 07:29:22.890,6.03680,6.03490,0.10,0.11
10.02.2014 07:29:32.803,6.03690,6.03470,0.06,0.08
10.02.2014 07:29:36.908,6.03700,6.03490,0.09,0.10
10.02.2014 07:31:16.833,6.03690,6.03480,0.10,0.08
10.02.2014 07:31:20.838,6.03700,6.03470,0.10,0.06
10.02.2014 07:31:22.940,6.03680,6.03490,0.09,0.08
10.02.2014 07:31:26.845,6.03690,6.03480,0.08,0.06
10.02.2014 07:32:32.825,6.03700,6.03500,0.11,0.09
10.02.2014 07:32:36.831,6.03710,6.03480,0.06,0.06
10.02.2014 07:32:40.936,6.03710,6.03510,0.08,0.06
10.02.2014 07:32:44.841,6.03720,6.03510,0.08,0.10
10.02.2014 07:32:48.846,6.03710,6.03520,0.09,0.08
10.02.2014 07:33:20.884,6.03700,6.03480,0.09,0.09
10.02.2014 07:33:22.886,6.03710,6.03510,0.09,0.11
10.02.2014 07:33:40.907,6.03700,6.03490,0.08,0.08
10.02.2014 07:34:42.873,6.03710,6.03520,0.08,0.06
10.02.2014 07:34:50.881,6.03720,6.03500,0.09,0.06
10.02.2014 07:35:08.802,6.03740,6.03520,0.11,0.06
10.02.2014 07:35:14.809,6.03720,6.03530,0.10,0.10
10.02.2014 07:35:20.815,6.03770,6.03530,0.08,0.09
10.02.2014 07:35:42.838,6.03750,6.03530,0.08,0.09
10.02.2014 07:35:44.839,6.03730,6.03520,0.06,0.09
10.02.2014 07:35:46.941,6.03740,6.03520,0.09,0.06
10.02.2014 07:35:48.843,6.03730,6.03520,0.08,0.09
10.02.2014 07:35:52.947,6.03740,6.03530,0.10,0.10
10.02.2014 07:35:58.954,6.03750,6.03530,0.08,0.06
10.02.2014 07:36:00.856,6.03770,6.03540,0.11,0.09
10.02.2014 07:36:02.858,6.03750,6.03540,0.06,0.08
10.02.2014 07:36:04.860,6.03770,6.03550,0.11,0.09
10.02.2014 07:36:08.864,6.03770,6.03560,0.08,0.10
10.02.2014 07:36:10.866,6.03780,6.03530,0.08,0.08
10.02.2014 07:36:16.872,6.03780,6.03570,0.08,0.08
10.02.2014 07:36:20.876,6.03780,6.03540,0.10,0.08
10.02.2014 07:36:32.887,6.03780,6.03480,0.09,0.10
10.02.2014 07:36:46.902,6.03780,6.03560,0.08,0.11
10.02.2014 07:36:58.914,6.03760,6.03570,0.10,0.06
10.02.2014 07:37:12.829,6.03770,6.03560,0.10,0.09
10.02.2014 07:37:20.839,6.03760,6.03530,0.09,0.11
10.02.2014 07:37:22.941,6.03780,6.03550,0.06,0.08
10.02.2014 07:37:28.948,6.03760,6.03550,0.06,0.11
10.02.2014 07:37:30.851,6.03750,6.03560,0.08,0.11
10.02.2014 07:37:34.855,6.03780,6.03560,0.09,0.06
10.02.2014 07:37:40.863,6.03800,6.03560,0.10,0.10
10.02.2014 07:38:36.829,6.03800,6.03590,0.11,0.06
10.02.2014 07:38:38.831,6.03780,6.03590,0.11,0.08
10.02.2014 07:38:42.836,6.03810,6.03550,0.11,0.08
10.02.2014 07:38:56.853,6.03810,6.03590,0.06,0.06
10.02.2014 07:39:04.863,6.03820,6.03570,0.11,0.09
10.02.2014 07:39:14.875,6.03810,6.03580,0.08,0.11
10.02.2014 07:41:02.802,6.03820,6.03580,0.10,0.06
10.02.2014 07:41:20.823,6.03820,6.03570,0.08,0.06
10.02.2014 07:42:14.887,6.03780,6.03580,0.09,0.10
10.02.2014 07:42:30.905,6.03770,6.03580,0.06,0.10
10.02.2014 07:42:50.829,6.03780,6.03570,0.08,0.06
10.02.2014 07:43:04.945,6.03770,6.03570,0.06,0.08
10.02.2014 07:43:22.866,6.03800,6.03550,0.10,0.09
10.02.2014 07:43:26.871,6.03790,6.03570,0.06,0.08
10.02.2014 07:43:42.890,6.03760,6.03570,0.10,0.11
10.02.2014 07:43:50.800,6.03800,6.03570,0.11,0.11
10.02.2014 07:43:54.905,6.03780,6.03570,0.08,0.09
10.02.2014 07:44:00.912,6.03790,6.03570,0.11,0.10
10.02.2014 07:44:04.817,6.03760,6.03560,0.09,0.09
10.02.2014 07:44:10.925,6.03790,6.03560,0.10,0.06
10.02.2014 07:44:14.830,6.03800,6.03550,0.08,0.09
10.02.2014 07:44:26.845,6.03740,6.03540,0.06,0.06
10.02.2014 07:44:34.955,6.03750,6.03540,0.08,0.10
10.02.2014 07:45:40.937,6.03770,6.03530,0.06,0.11
10.02.2014 07:45:44.842,6.03760,6.03540,0.10,0.10
10.02.2014 07:45:50.848,6.03780,6.03540,0.10,0.09
10.02.2014 07:45:54.852,6.03730,6.03540,0.09,0.08
10.02.2014 07:47:12.835,6.03750,6.03520,0.08,0.09
10.02.2014 07:47:14.837,6.03730,6.03530,0.10,0.10
10.02.2014 07:47:18.842,6.03720,6.03530,0.06,0.11
10.02.2014 07:49:00.853,6.03780,6.03540,0.08,0.11
10.02.2014 07:49:02.855,6.03740,6.03530,0.09,0.06
10.02.2014 07:49:10.962,6.03760,6.03550,0.09,0.09
10.02.2014 07:49:26.880,6.03740,6.03540,0.06,0.09
10.02.2014 07:49:38.892,6.03760,6.03530,0.09,0.08
10.02.2014 07:49:44.899,6.03740,6.03530,0.11,0.10
10.02.2014 07:49:52.807,6.03740,6.03520,0.10,0.08
10.02.2014 07:51:40.921,6.03770,6.03540,0.09,0.10
10.02.2014 07:51:52.935,6.03750,6.03520,0.11,0.10
10.02.2014 07:52:52.905,6.03740,6.03540,0.10,0.10
10.02.2014 07:54:32.821,6.03730,6.03530,0.08,0.11
10.02.2014 07:55:52.919,6.03730,6.03530,0.06,0.09
10.02.2014 07:56:02.831,6.03760,6.03520,0.09,0.11
10.02.2014 07:56:28.964,6.03740,6.03530,0.06,0.10
10.02.2014 07:56:36.874,6.03740,6.03550,0.09,0.09
10.02.2014 07:56:42.881,6.03770,6.03540,0.06,0.09
10.02.2014 07:56:52.893,6.03760,6.03520,0.09,0.06
10.02.2014 07:57:44.855,6.03730,6.03540,0.06,0.10
10.02.2014 07:58:00.879,6.03760,6.03550,0.08,0.08
10.02.2014 07:58:48.928,6.03750,6.03520,0.09,0.11
10.02.2014 07:58:58.938,6.03750,6.03510,0.09,0.06
10.02.2014 07:59:20.860,6.03730,6.03520,0.06,0.09
10.02.2014 07:59:22.962,6.03760,6.03530,0.10,0.08
10.02.2014 07:59:30.870,6.03730,6.03500,0.06,0.09
10.02.2014 07:59:40.880,6.03780,6.03480,0.11,0.08
10.02.2014 07:59:52.894,6.03750,6.03520,0.11,0.08
10.02.2014 08:00:02.909,6.03730,6.03480,0.09,0.08
10.02.2014 08:00:10.921,6.03720,6.03480,0.09,0.10
10.02.2014 08:00:12.922,6.03730,6.03480,0.08,0.09
10.02.2014 08:00:14.824,6.03720,6.03480,0.06,0.06
10.02.2014 08:00:20.832,6.03720,6.03490,0.11,0.06
10.02.2014 08:00:26.876,6.03700,6.03510,0.08,0.08
10.02.2014 08:00:58.974,6.03720,6.03480,0.09,0.10
10.02.2014 08:01:00.877,6.03720,6.03490,0.08,0.11
10.02.2014 08:03:36.900,6.03710,6.03490,0.08,0.11
10.02.2014 08:03:42.869,6.03730,6.03490,0.09,0.08
10.02.2014 08:03:52.881,6.03740,6.03500,0.10,0.10
10.02.2014 08:04:20.815,6.03710,6.03510,0.08,0.06
10.02.2014 08:04:28.926,6.03710,6.03490,0.10,0.09
10.02.2014 08:04:46.984,6.03690,6.03490,0.06,0.06
10.02.2014 08:05:12.876,6.03690,6.03500,0.08,0.06
10.02.2014 08:05:32.900,6.03690,6.03480,0.08,0.09
10.02.2014 08:06:02.834,6.03700,6.03500,0.10,0.08
10.02.2014 08:06:16.984,6.03690,6.03490,0.06,0.10
10.02.2014 08:06:36.908,6.03700,6.03500,0.06,0.06
10.02.2014 08:07:28.934,6.03710,6.03490,0.10,0.10
10.02.2014 08:07:42.851,6.03740,6.03510,0.11,0.10
10.02.2014 08:08:40.823,6.03720,6.03510,0.08,0.10
10.02.2014 08:10:26.867,6.03710,6.03490,0.06,0.10
10.02.2014 08:10:30.872,6.03700,6.03490,0.08,0.06
10.02.2014 08:11:56.914,6.03700,6.03480,0.09,0.09
10.02.2014 08:12:14.897,6.03690,6.03470,0.06,0.06
10.02.2014 08:12:36.962,6.03670,6.03470,0.09,0.08
10.02.2014 08:12:44.936,6.03680,6.03460,0.11,0.09
10.02.2014 08:13:02.854,6.03730,6.03430,0.11,0.09
10.02.2014 08:13:04.856,6.03660,6.03470,0.09,0.10
10.02.2014 08:13:24.880,6.03680,6.03430,0.11,0.10
10.02.2014 08:13:32.890,6.03650,6.03460,0.10,0.11
10.02.2014 08:13:38.898,6.03660,6.03440,0.08,0.10
10.02.2014 08:13:40.900,6.03650,6.03420,0.08,0.06
10.02.2014 08:13:44.905,6.03650,6.03440,0.10,0.10
10.02.2014 08:13:48.909,6.03660,6.03450,0.08,0.06
10.02.2014 08:13:52.813,6.03650,6.03440,0.09,0.09
10.02.2014 08:14:04.825,6.03640,6.03410,0.08,0.06
10.02.2014 08:14:46.880,6.03640,6.03450,0.08,0.10
10.02.2014 08:14:50.885,6.03640,6.03440,0.09,0.10
10.02.2014 08:15:38.843,6.03650,6.03430,0.10,0.10
10.02.2014 08:15:40.846,6.03660,6.03460,0.09,0.09
10.02.2014 08:15:46.893,6.03630,6.03440,0.10,0.06
10.02.2014 08:15:50.859,6.03640,6.03450,0.08,0.10
10.02.2014 08:16:10.883,6.03650,6.03430,0.10,0.09
10.02.2014 08:16:34.811,6.03660,6.03450,0.11,0.06
10.02.2014 08:16:52.835,6.03660,6.03460,0.06,0.08
10.02.2014 08:17:16.868,6.03660,6.03440,0.06,0.08
10.02.2014 08:17:26.881,6.03660,6.03450,0.10,0.09
10.02.2014 08:17:34.893,6.03680,6.03460,0.09,0.11
10.02.2014 08:17:38.898,6.03660,6.03460,0.06,0.06
10.02.2014 08:17:46.909,6.03670,6.03470,0.08,0.11
10.02.2014 08:17:58.825,6.03660,6.03440,0.08,0.09
10.02.2014 08:18:10.842,6.03660,6.03450,0.11,0.11
10.02.2014 08:20:12.894,6.03640,6.03440,0.06,0.09
10.02.2014 08:21:14.869,6.03670,6.03460,0.08,0.09
10.02.2014 08:21:18.974,6.03650,6.03460,0.11,0.08
10.02.2014 08:21:44.906,6.03650,6.03450,0.11,0.10
10.02.2014 08:21:46.909,6.03660,6.03430,0.11,0.08
10.02.2014 08:22:00.928,6.03650,6.03450,0.06,0.09
10.02.2014 08:22:22.853,6.03660,6.03450,0.06,0.09
10.02.2014 08:22:38.870,6.03660,6.03470,0.11,0.09
10.02.2014 08:23:24.919,6.03670,6.03480,0.08,0.10
10.02.2014 08:24:10.877,6.03670,6.03460,0.08,0.11
10.02.2014 08:24:12.980,6.03660,6.03470,0.06,0.11
10.02.2014 08:24:22.892,6.03660,6.03460,0.08,0.09
10.02.2014 08:26:06.919,6.03670,6.03440,0.11,0.06
10.02.2014 08:27:16.901,6.03660,6.03460,0.11,0.10
10.02.2014 08:27:40.931,6.03640,6.03450,0.06,0.10
10.02.2014 08:27:56.950,6.03640,6.03440,0.11,0.06
10.02.2014 08:27:58.852,6.03640,6.03450,0.06,0.06
10.02.2014 08:28:22.880,6.03640,6.03440,0.08,0.11
10.02.2014 08:28:36.897,6.03630,6.03440,0.10,0.11
10.02.2014 08:29:20.948,6.03640,6.03450,0.06,0.09
10.02.2014 08:29:24.952,6.03680,6.03440,0.10,0.10
10.02.2014 08:30:02.898,6.03630,6.03440,0.11,0.09
10.02.2014 08:31:10.881,6.03640,6.03450,0.08,0.11
10.02.2014 08:31:16.889,6.03650,6.03450,0.09,0.10
10.02.2014 08:31:18.992,6.03640,6.03450,0.08,0.10
10.02.2014 08:32:18.957,6.03660,6.03420,0.09,0.10
10.02.2014 08:35:34.892,6.03640,6.03440,0.11,0.06
10.02.2014 08:35:43.001,6.03630,6.03430,0.08,0.06
10.02.2014 08:36:06.826,6.03620,6.03400,0.09,0.10
10.02.2014 08:36:24.844,6.03600,6.03380,0.09,0.06
10.02.2014 08:36:28.849,6.03600,6.03390,0.06,0.08
10.02.2014 08:36:36.959,6.03580,6.03360,0.10,0.10
10.02.2014 08:36:44.969,6.03680,6.03380,0.11,0.09
10.02.2014 08:36:46.871,6.03650,6.03370,0.08,0.08
10.02.2014 08:37:34.928,6.03610,6.03400,0.10,0.11
10.02.2014 08:37:42.939,6.03610,6.03420,0.10,0.06
10.02.2014 08:37:54.954,6.03600,6.03410,0.09,0.09
10.02.2014 08:38:09.010,6.03590,6.03400,0.09,0.10
10.02.2014 08:38:14.877,6.03590,6.03380,0.08,0.06
10.02.2014 08:38:16.880,6.03620,6.03400,0.11,0.11
10.02.2014 08:38:26.891,6.03590,6.03350,0.09,0.11
10.02.2014 08:38:44.913,6.03580,6.03380,0.11,0.11
10.02.2014 08:38:46.916,6.03600,6.03360,0.08,0.09
10.02.2014 08:39:10.882,6.03590,6.03400,0.09,0.09
10.02.2014 08:42:40.893,6.03590,6.03390,0.09,0.09
10.02.2014 08:43:46.874,6.03610,6.03400,0.10,0.09
10.02.2014 08:43:48.977,6.03600,6.03380,0.10,0.10
10.02.2014 08:45:26.900,6.03610,6.03390,0.08,0.09
10.02.2014 08:45:48.928,6.03660,6.03410,0.08,0.09
10.02.2014 08:45:50.931,6.03620,6.03420,0.08,0.10
10.02.2014 08:45:54.935,6.03620,6.03430,0.10,0.11
10.02.2014 08:45:56.938,6.03620,6.03400,0.09,0.08
10.02.2014 08:46:28.917,6.03630,6.03410,0.11,0.08
10.02.2014 08:46:42.995,6.03680,6.03420,0.08,0.06
10.02.2014 08:46:44.896,6.03700,6.03400,0.11,0.11
10.02.2014 08:47:06.922,6.03680,6.03440,0.10,0.09
10.02.2014 08:47:48.977,6.03670,6.03460,0.06,0.08
10.02.2014 08:47:50.980,6.03700,6.03450,0.06,0.08
10.02.2014 08:47:54.985,6.03680,6.03470,0.11,0.08
10.02.2014 08:47:56.887,6.03710,6.03470,0.11,0.06
10.02.2014 08:47:58.929,6.03670,6.03450,0.08,0.09
10.02.2014 08:48:07.000,6.03700,6.03470,0.08,0.10
10.02.2014 08:49:43.012,6.03650,6.03460,0.10,0.09
10.02.2014 08:50:58.906,6.03640,6.03430,0.11,0.08
10.02.2014 08:51:02.910,6.03680,6.03430,0.11,0.09
10.02.2014 08:51:10.918,6.03640,6.03440,0.10,0.10
10.02.2014 08:51:36.948,6.03690,6.03450,0.10,0.11
10.02.2014 08:51:40.852,6.03640,6.03420,0.11,0.06
10.02.2014 08:51:42.854,6.03630,6.03420,0.09,0.10
10.02.2014 08:51:56.969,6.03630,6.03440,0.09,0.08
10.02.2014 08:52:00.974,6.03640,6.03440,0.11,0.11
10.02.2014 08:52:06.979,6.03690,6.03450,0.08,0.09
10.02.2014 08:52:12.886,6.03640,6.03450,0.11,0.08
10.02.2014 08:52:22.898,6.03670,6.03440,0.06,0.09
10.02.2014 08:52:25.001,6.03640,6.03440,0.08,0.11
10.02.2014 08:52:31.008,6.03640,6.03450,0.06,0.10
10.02.2014 08:52:36.916,6.03690,6.03450,0.10,0.10
10.02.2014 08:52:46.928,6.03680,6.03450,0.09,0.06
10.02.2014 08:55:06.998,6.03640,6.03450,0.06,0.06
10.02.2014 08:55:14.907,6.03640,6.03440,0.11,0.09
10.02.2014 08:57:28.866,6.03670,6.03430,0.08,0.11
10.02.2014 08:57:42.982,6.03620,6.03420,0.10,0.08
10.02.2014 08:57:56.899,6.03630,6.03420,0.11,0.08
10.02.2014 08:58:12.919,6.03630,6.03430,0.11,0.09
10.02.2014 08:58:38.949,6.03660,6.03410,0.09,0.08
10.02.2014 09:01:18.938,6.03660,6.03430,0.06,0.09
10.02.2014 09:01:26.948,6.03640,6.03420,0.09,0.10
10.02.2014 09:01:32.956,6.03620,6.03410,0.08,0.06
10.02.2014 09:01:34.858,6.03600,6.03410,0.08,0.11
10.02.2014 09:02:24.918,6.03610,6.03410,0.06,0.11
10.02.2014 09:04:18.939,6.03620,6.03400,0.08,0.08
10.02.2014 09:04:22.943,6.03620,6.03390,0.06,0.10
10.02.2014 09:06:16.883,6.03610,6.03400,0.10,0.09
10.02.2014 09:06:50.924,6.03610,6.03390,0.10,0.08
10.02.2014 09:07:02.939,6.03620,6.03390,0.08,0.10
10.02.2014 09:07:04.942,6.03620,6.03410,0.11,0.08
10.02.2014 09:07:06.943,6.03600,6.03400,0.10,0.10
10.02.2014 09:07:10.949,6.03610,6.03380,0.09,0.06
10.02.2014 09:07:14.954,6.03600,6.03390,0.10,0.08
10.02.2014 09:07:40.884,6.03590,6.03400,0.09,0.11
10.02.2014 09:07:46.891,6.03590,6.03380,0.08,0.09
10.02.2014 09:07:50.995,6.03600,6.03370,0.10,0.10
10.02.2014 09:07:57.001,6.03610,6.03390,0.06,0.08
10.02.2014 09:08:04.910,6.03600,6.03400,0.08,0.09
10.02.2014 09:12:46.946,6.03650,6.03350,0.06,0.06
10.02.2014 09:16:36.929,6.03610,6.03380,0.11,0.10
10.02.2014 09:19:24.927,6.03600,6.03370,0.11,0.11
10.02.2014 09:20:08.984,6.03570,6.03380,0.11,0.06
10.02.2014 09:25:03.036,6.03590,6.03380,0.10,0.10
10.02.2014 09:25:30.969,6.03620,6.03380,0.08,0.08
10.02.2014 09:25:48.890,6.03610,6.03410,0.10,0.08
10.02.2014 09:25:57.000,6.03610,6.03420,0.11,0.11
10.02.2014 09:27:46.932,6.03640,6.03410,0.08,0.08
10.02.2014 09:28:57.012,6.03600,6.03410,0.11,0.08
10.02.2014 09:29:10.927,6.03640,6.03390,0.06,0.09
10.02.2014 09:29:50.975,6.03590,6.03370,0.11,0.08
10.02.2014 09:30:11.001,6.03630,6.03390,0.08,0.11
10.02.2014 09:30:34.928,6.03590,6.03390,0.06,0.10
10.02.2014 09:30:52.950,6.03600,6.03370,0.11,0.11
10.02.2014 09:31:00.960,6.03580,6.03380,0.06,0.11
10.02.2014 09:31:54.918,6.03570,6.03380,0.09,0.09
10.02.2014 09:33:44.942,6.03590,6.03350,0.10,0.09
10.02.2014 09:33:46.944,6.03610,6.03350,0.09,0.09
10.02.2014 09:35:46.992,6.03570,6.03380,0.10,0.10
10.02.2014 09:35:59.006,6.03580,6.03370,0.09,0.10
10.02.2014 09:36:00.908,6.03580,6.03380,0.09,0.06
10.02.2014 09:36:10.921,6.03610,6.03370,0.10,0.08
10.02.2014 09:36:15.026,6.03570,6.03370,0.10,0.10
10.02.2014 09:37:56.945,6.03580,6.03370,0.11,0.09
10.02.2014 09:38:00.951,6.03590,6.03390,0.10,0.09
10.02.2014 09:38:02.954,6.03600,6.03370,0.08,0.09
10.02.2014 09:38:08.962,6.03600,6.03410,0.09,0.11
10.02.2014 09:38:58.921,6.03610,6.03410,0.09,0.06
10.02.2014 09:39:18.945,6.03600,6.03410,0.06,0.10
10.02.2014 09:39:40.972,6.03580,6.03390,0.11,0.10
10.02.2014 09:39:46.980,6.03570,6.03390,0.09,0.11
10.02.2014 09:39:52.987,6.03620,6.03370,0.09,0.09
10.02.2014 09:40:03.001,6.03580,6.03360,0.06,0.08
10.02.2014 09:40:18.917,6.03580,6.03390,0.06,0.11
10.02.2014 09:41:14.974,6.03620,6.03380,0.08,0.08
10.02.2014 09:42:59.003,6.03580,6.03390,0.08,0.11
10.02.2014 09:43:44.962,6.03580,6.03380,0.08,0.10
10.02.2014 09:47:09.047,6.03580,6.03380,0.08,0.08
10.02.2014 09:47:18.920,6.03590,6.03380,0.10,0.08
10.02.2014 09:50:34.948,6.03600,6.03380,0.10,0.06
10.02.2014 09:53:38.971,6.03580,6.03390,0.08,0.06
10.02.2014 09:54:24.929,6.03580,6.03370,0.08,0.10
10.02.2014 09:56:06.954,6.03580,6.03380,0.09,0.11
10.02.2014 09:58:04.986,6.03580,6.03370,0.10,0.08
10.02.2014 09:58:06.989,6.03620,6.03380,0.10,0.06
10.02.2014 09:58:12.995,6.03620,6.03370,0.08,0.09
10.02.2014 09:58:23.008,6.03580,6.03380,0.09,0.11
10.02.2014 09:58:52.942,6.03590,6.03390,0.09,0.11
10.02.2014 09:59:16.969,6.03580,6.03380,0.10,0.10
10.02.2014 09:59:45.003,6.03570,6.03370,0.08,0.10
10.02.2014 10:00:03.026,6.03580,6.03370,0.10,0.10
10.02.2014 10:00:15.039,6.03630,6.03390,0.10,0.08
10.02.2014 10:01:56.964,6.03580,6.03380,0.08,0.10
10.02.2014 10:02:00.969,6.03580,6.03390,0.11,0.10
10.02.2014 10:02:48.926,6.03580,6.03380,0.09,0.08
10.02.2014 10:03:24.965,6.03590,6.03390,0.08,0.06
10.02.2014 10:04:15.022,6.03600,6.03380,0.10,0.06
10.02.2014 10:04:30.943,6.03610,6.03410,0.10,0.10
10.02.2014 10:04:36.951,6.03610,6.03400,0.06,0.10
10.02.2014 10:05:24.914,6.03650,6.03410,0.08,0.11
10.02.2014 10:05:30.921,6.03600,6.03410,0.06,0.08
10.02.2014 10:06:04.962,6.03610,6.03420,0.10,0.08
10.02.2014 10:06:06.965,6.03620,6.03430,0.10,0.09
10.02.2014 10:06:08.967,6.03650,6.03420,0.09,0.08
10.02.2014 10:06:12.972,6.03610,6.03420,0.06,0.06
10.02.2014 10:06:14.974,6.03610,6.03410,0.10,0.09
10.02.2014 10:06:41.005,6.03660,6.03410,0.10,0.10
10.02.2014 10:06:42.907,6.03610,6.03420,0.08,0.08
10.02.2014 10:06:48.955,6.03600,6.03410,0.06,0.10
10.02.2014 10:08:06.910,6.03640,6.03400,0.10,0.08
10.02.2014 10:08:11.015,6.03650,6.03410,0.09,0.10
10.02.2014 10:08:12.917,6.03610,6.03410,0.11,0.08
10.02.2014 10:08:17.022,6.03650,6.03420,0.06,0.10
10.02.2014 10:10:30.984,6.03650,6.03420,0.10,0.06
10.02.2014 10:10:36.991,6.03610,6.03420,0.11,0.11
10.02.2014 10:10:51.042,6.03600,6.03400,0.09,0.09
10.02.2014 10:11:03.017,6.03600,6.03410,0.06,0.08
10.02.2014 10:13:32.987,6.03600,6.03410,0.08,0.06
10.02.2014 10:13:54.914,6.03660,6.03400,0.08,0.09
10.02.2014 10:14:18.942,6.03610,6.03430,0.06,0.10
10.02.2014 10:14:40.968,6.03650,6.03430,0.06,0.10
10.02.2014 10:14:56.988,6.03640,6.03420,0.06,0.09
10.02.2014 10:15:11.004,6.03640,6.03410,0.06,0.10
10.02.2014 10:15:17.011,6.03610,6.03420,0.10,0.09
10.02.2014 10:15:18.914,6.03600,6.03410,0.06,0.11
10.02.2014 10:15:21.016,6.03640,6.03410,0.11,0.08
10.02.2014 10:15:23.019,6.03610,6.03420,0.10,0.11
10.02.2014 10:15:36.936,6.03610,6.03410,0.11,0.09
10.02.2014 10:15:46.948,6.03640,6.03420,0.09,0.10
10.02.2014 10:15:51.053,6.03610,6.03420,0.06,0.11
10.02.2014 10:15:58.963,6.03640,6.03410,0.06,0.06
10.02.2014 10:17:33.073,6.03660,6.03420,0.11,0.10
10.02.2014 10:17:34.975,6.03670,6.03430,0.10,0.08
10.02.2014 10:17:48.991,6.03650,6.03430,0.06,0.10
10.02.2014 10:18:42.957,6.03620,6.03430,0.09,0.06
10.02.2014 10:18:57.073,6.03630,6.03430,0.08,0.06
10.02.2014 10:19:04.981,6.03680,6.03430,0.08,0.11
10.02.2014 10:19:08.986,6.03660,6.03440,0.06,0.09
10.02.2014 10:19:10.988,6.03630,6.03430,0.09,0.10
10.02.2014 10:19:14.993,6.03670,6.03420,0.06,0.09
10.02.2014 10:19:25.005,6.03620,6.03430,0.09,0.10
10.02.2014 10:20:51.011,6.03650,6.03430,0.11,0.06
10.02.2014 10:21:15.039,6.03660,6.03410,0.09,0.11
10.02.2014 10:35:06.948,6.03650,6.03410,0.09,0.10
10.02.2014 10:43:27.051,6.03660,6.03410,0.08,0.09
10.02.2014 10:50:34.978,6.03640,6.03420,0.09,0.10
10.02.2014 10:50:57.006,6.03600,6.03410,0.11,0.08
10.02.2014 10:51:39.056,6.03600,6.03400,0.11,0.10
10.02.2014 10:52:59.053,6.03640,6.03390,0.06,0.06
10.02.2014 10:54:23.048,6.03640,6.03400,0.08,0.06
10.02.2014 10:56:03.070,6.03600,6.03390,0.10,0.08
10.02.2014 10:56:09.078,6.03600,6.03400,0.09,0.06
10.02.2014 10:56:55.034,6.03600,6.03410,0.11,0.09
10.02.2014 10:57:05.046,6.03600,6.03400,0.06,0.08
10.02.2014 11:11:12.953,6.03600,6.03410,0.10,0.10
10.02.2014 11:12:42.963,6.03590,6.03390,0.10,0.06
10.02.2014 11:12:47.068,6.03580,6.03390,0.11,0.06
10.02.2014 11:13:00.985,6.03580,6.03370,0.10,0.08
10.02.2014 11:13:04.990,6.03600,6.03380,0.10,0.09
10.02.2014 11:13:10.997,6.03570,6.03370,0.10,0.09
10.02.2014 11:13:23.011,6.03580,6.03370,0.11,0.06
10.02.2014 11:13:27.016,6.03590,6.03390,0.06,0.08
10.02.2014 11:13:29.018,6.03620,6.03390,0.11,0.11
10.02.2014 11:13:37.028,6.03590,6.03400,0.10,0.08
10.02.2014 11:13:41.033,6.03620,6.03380,0.10,0.06
10.02.2014 11:15:29.065,6.03570,6.03380,0.10,0.09
10.02.2014 11:17:27.107,6.03580,6.03380,0.11,0.09
10.02.2014 11:17:31.012,6.03580,6.03370,0.10,0.09
10.02.2014 11:37:09.118,6.03610,6.03390,0.08,0.11
10.02.2014 11:40:29.047,6.03560,6.03380,0.10,0.08
10.02.2014 11:40:41.061,6.03590,6.03380,0.11,0.11
10.02.2014 11:42:21.119,6.03600,6.03370,0.06,0.06
10.02.2014 11:50:09.134,6.03560,6.03360,0.09,0.11
10.02.2014 11:55:31.053,6.03560,6.03360,0.06,0.09
10.02.2014 12:00:03.044,6.03580,6.03370,0.06,0.08
10.02.2014 12:08:31.043,6.03560,6.03380,0.08,0.08
10.02.2014 12:09:25.109,6.03620,6.03370,0.10,0.08
10.02.2014 12:09:33.018,6.03560,6.03370,0.08,0.10
10.02.2014 12:41:45.120,6.03570,6.03370,0.10,0.08
10.02.2014 12:41:49.125,6.03570,6.03340,0.10,0.09
10.02.2014 12:56:29.166,6.03600,6.03360,0.09,0.10
10.02.2014 12:57:41.048,6.03570,6.03380,0.09,0.06
10.02.2014 12:58:51.135,6.03590,6.03350,0.09,0.06
10.02.2014 13:03:15.145,6.03560,6.03370,0.08,0.08
10.02.2014 13:03:25.056,6.03570,6.03370,0.11,0.09
10.02.2014 13:05:21.104,6.03600,6.03370,0.11,0.11
10.02.2014 13:07:53.129,6.03600,6.03370,0.11,0.09
10.02.2014 13:08:29.134,6.03570,6.03360,0.09,0.09
10.02.2014 13:08:39.146,6.03590,6.03370,0.11,0.06
